status,package,source_folder,display_name,batch,source_path,processed_path,backup_path,replacement_format
todo,actors-reality,realitystarspre,trevor sova,,actors-reality/realitystarspre/trevor sova,,,
todo,actors-reality,realitystarspre,trisha paytas,,actors-reality/realitystarspre/trisha paytas,,,
todo,actors-reality,realitystarspre,ty pennington,,actors-reality/realitystarspre/ty pennington,,,
todo,actors-reality,realitystarspre,tyler cameron,,actors-reality/realitystarspre/tyler cameron,,,
todo,actors-reality,realitystarspre,tyra banks,,actors-reality/realitystarspre/tyra banks,,,
todo,actors-reality,realitystarspre,vanessa lachey,,actors-reality/realitystarspre/vanessa lachey,,,
todo,actors-reality,realitystarspre,vicki gunvalson,,actors-reality/realitystarspre/vicki gunvalson,,,
todo,actors-reality,realitystarspre,victor st john,,actors-reality/realitystarspre/victor st john,,,
todo,actors-reality,realitystarspre,vinny guadagnino,,actors-reality/realitystarspre/vinny guadagnino,,,
todo,actors-reality,realitystarspre,wes bergmann,,actors-reality/realitystarspre/wes bergmann,,,
todo,actors-reality,realitystarspre,will richardson,,actors-reality/realitystarspre/will richardson,,,
todo,actors-reality,realitystarspre,xanthi perdikomatis,,actors-reality/realitystarspre/xanthi perdikomatis,,,
todo,actors-reality,realitystarspre,yolanda hadid,,actors-reality/realitystarspre/yolanda hadid,,,
todo,actors-reality,realitystarspre,zack goytowski,,actors-reality/realitystarspre/zack goytowski,,,
todo,actors-reality,realitystarspre,zanab jaffrey,,actors-reality/realitystarspre/zanab jaffrey,,,
todo,actors-reality,realitystarspre,zay wilson,,actors-reality/realitystarspre/zay wilson,,,
missing,actors-rip,gemini,0,,actors-rip/gemini/0,,,
missing,actors-rip,gemini,170,,actors-rip/gemini/170,,,
missing,actors-rip,gemini,94,,actors-rip/gemini/94,,,
todo,actors-rip,gemini,aaliyah,,actors-rip/gemini/aaliyah,,,
todo,actors-rip,gemini,akira kurosawa,,actors-rip/gemini/akira kurosawa,,,
todo,actors-rip,gemini,alex trebek,,actors-rip/gemini/alex trebek,,,
todo,actors-rip,gemini,alexander mcqueen,,actors-rip/gemini/alexander mcqueen,,,
todo,actors-rip,gemini,alfred hitchcock,,actors-rip/gemini/alfred hitchcock,,,
todo,actors-rip,gemini,amy winehouse,,actors-rip/gemini/amy winehouse,,,
todo,actors-rip,gemini,andy griffith,,actors-rip/gemini/andy griffith,,,
todo,actors-rip,gemini,andy kaufman,,actors-rip/gemini/andy kaufman,,,
todo,actors-rip,gemini,anna nicole smith,,actors-rip/gemini/anna nicole smith,,,
todo,actors-rip,gemini,anton yelchin,,actors-rip/gemini/anton yelchin,,,
todo,actors-rip,gemini,audrey hepburn,,actors-rip/gemini/audrey hepburn,,,
todo,actors-rip,gemini,ava gardner,,actors-rip/gemini/ava gardner,,,
todo,actors-rip,gemini,avicii,,actors-rip/gemini/avicii,,,
todo,actors-rip,gemini,ayrton senna,,actors-rip/gemini/ayrton senna,,,
todo,actors-rip,gemini,babe ruth,,actors-rip/gemini/babe ruth,,,
todo,actors-rip,gemini,barry white,,actors-rip/gemini/barry white,,,
todo,actors-rip,gemini,bea arthur,,actors-rip/gemini/bea arthur,,,
todo,actors-rip,gemini,bernie mac,,actors-rip/gemini/bernie mac,,,
todo,actors-rip,gemini,bette davis,,actors-rip/gemini/bette davis,,,
todo,actors-rip,gemini,bettie page,,actors-rip/gemini/bettie page,,,
todo,actors-rip,gemini,betty white,,actors-rip/gemini/betty white,,,
todo,actors-rip,gemini,bill hicks,,actors-rip/gemini/bill hicks,,,
todo,actors-rip,gemini,billie holiday,,actors-rip/gemini/billie holiday,,,
todo,actors-rip,gemini,billy wilder,,actors-rip/gemini/billy wilder,,,
todo,actors-rip,gemini,bob barker,,actors-rip/gemini/bob barker,,,
todo,actors-rip,gemini,bob fosse,,actors-rip/gemini/bob fosse,,,
todo,actors-rip,gemini,bob hope,,actors-rip/gemini/bob hope,,,
todo,actors-rip,gemini,bob marley,,actors-rip/gemini/bob marley,,,
todo,actors-rip,gemini,bob ross,,actors-rip/gemini/bob ross,,,
todo,actors-rip,gemini,bon scott,,actors-rip/gemini/bon scott,,,
todo,actors-rip,gemini,brittany murphy,,actors-rip/gemini/brittany murphy,,,
todo,actors-rip,gemini,bruce lee,,actors-rip/gemini/bruce lee,,,
todo,actors-rip,gemini,buddy holly,,actors-rip/gemini/buddy holly,,,
todo,actors-rip,gemini,carroll o'connor,,actors-rip/gemini/carroll o'connor,,,
todo,actors-rip,gemini,cary grant,,actors-rip/gemini/cary grant,,,
todo,actors-rip,gemini,chadwick boseman,,actors-rip/gemini/chadwick boseman,,,
todo,actors-rip,gemini,charlie parker,,actors-rip/gemini/charlie parker,,,
todo,actors-rip,gemini,chester bennington,,actors-rip/gemini/chester bennington,,,
todo,actors-rip,gemini,chris cornell,,actors-rip/gemini/chris cornell,,,
todo,actors-rip,gemini,chris farley,,actors-rip/gemini/chris farley,,,
todo,actors-rip,gemini,christopher reeve,,actors-rip/gemini/christopher reeve,,,
todo,actors-rip,gemini,chuck berry,,actors-rip/gemini/chuck berry,,,
todo,actors-rip,gemini,clark gable,,actors-rip/gemini/clark gable,,,
todo,actors-rip,gemini,corey monteith,,actors-rip/gemini/corey monteith,,,
todo,actors-rip,gemini,dale earnhardt,,actors-rip/gemini/dale earnhardt,,,
todo,actors-rip,gemini,david bowie,,actors-rip/gemini/david bowie,,,
todo,actors-rip,gemini,diego maradona,,actors-rip/gemini/diego maradona,,,
todo,actors-rip,gemini,dimebag darrell,,actors-rip/gemini/dimebag darrell,,,
todo,actors-rip,gemini,don knotts,,actors-rip/gemini/don knotts,,,
todo,actors-rip,gemini,don rickles,,actors-rip/gemini/don rickles,,,
todo,actors-rip,gemini,donna summer,,actors-rip/gemini/donna summer,,,
todo,actors-rip,gemini,eartha kitt,,actors-rip/gemini/eartha kitt,,,
todo,actors-rip,gemini,ed mcmahon,,actors-rip/gemini/ed mcmahon,,,
todo,actors-rip,gemini,eddie van halen,,actors-rip/gemini/eddie van halen,,,
todo,actors-rip,gemini,elizabeth taylor,,actors-rip/gemini/elizabeth taylor,,,
todo,actors-rip,gemini,elvis presley,,actors-rip/gemini/elvis presley,,,
todo,actors-rip,gemini,emiliano sala,,actors-rip/gemini/emiliano sala,,,
todo,actors-rip,gemini,enzo ferrari,,actors-rip/gemini/enzo ferrari,,,
todo,actors-rip,gemini,farrah fawcett,,actors-rip/gemini/farrah fawcett,,,
todo,actors-rip,gemini,federico fellini,,actors-rip/gemini/federico fellini,,,
todo,actors-rip,gemini,florence griffith joyner,,actors-rip/gemini/florence griffith joyner,,,
todo,actors-rip,gemini,frank sinatra,,actors-rip/gemini/frank sinatra,,,
todo,actors-rip,gemini,freddie mercury,,actors-rip/gemini/freddie mercury,,,
todo,actors-rip,gemini,gene roddenberry,,actors-rip/gemini/gene roddenberry,,,
todo,actors-rip,gemini,gene wilder,,actors-rip/gemini/gene wilder,,,
todo,actors-rip,gemini,george best,,actors-rip/gemini/george best,,,
todo,actors-rip,gemini,george carlin,,actors-rip/gemini/george carlin,,,
todo,actors-rip,gemini,george michael,,actors-rip/gemini/george michael,,,
todo,actors-rip,gemini,gia carangi,,actors-rip/gemini/gia carangi,,,
todo,actors-rip,gemini,gianni versace,,actors-rip/gemini/gianni versace,,,
todo,actors-rip,gemini,gilda radner,,actors-rip/gemini/gilda radner,,,
todo,actors-rip,gemini,glenn frey,,actors-rip/gemini/glenn frey,,,
todo,actors-rip,gemini,glenn miller,,actors-rip/gemini/glenn miller,,,
todo,actors-rip,gemini,gordon banks,,actors-rip/gemini/gordon banks,,,
todo,actors-rip,gemini,grace kelly,,actors-rip/gemini/grace kelly,,,
todo,actors-rip,gemini,hank williams,,actors-rip/gemini/hank williams,,,
todo,actors-rip,gemini,harold ramis,,actors-rip/gemini/harold ramis,,,
todo,actors-rip,gemini,heath ledger,,actors-rip/gemini/heath ledger,,,
todo,actors-rip,gemini,humphrey bogart,,actors-rip/gemini/humphrey bogart,,,
todo,actors-rip,gemini,ian curtis,,actors-rip/gemini/ian curtis,,,
todo,actors-rip,gemini,ike turner,,actors-rip/gemini/ike turner,,,
todo,actors-rip,gemini,ingmar bergman,,actors-rip/gemini/ingmar bergman,,,
todo,actors-rip,gemini,ingrid bergman,,actors-rip/gemini/ingrid bergman,,,
todo,actors-rip,gemini,isaac hayes,,actors-rip/gemini/isaac hayes,,,
todo,actors-rip,gemini,jack lemmon,,actors-rip/gemini/jack lemmon,,,
todo,actors-rip,gemini,jackie robinson,,actors-rip/gemini/jackie robinson,,,
todo,actors-rip,gemini,james brown,,actors-rip/gemini/james brown,,,
todo,actors-rip,gemini,james dean,,actors-rip/gemini/james dean,,,
todo,actors-rip,gemini,james gandolfini,,actors-rip/gemini/james gandolfini,,,
todo,actors-rip,gemini,janis joplin,,actors-rip/gemini/janis joplin,,,
todo,actors-rip,gemini,jeff buckley,,actors-rip/gemini/jeff buckley,,,
todo,actors-rip,gemini,jerry lewis,,actors-rip/gemini/jerry lewis,,,
todo,actors-rip,gemini,jesse owens,,actors-rip/gemini/jesse owens,,,
todo,actors-rip,gemini,jim croce,,actors-rip/gemini/jim croce,,,
todo,actors-rip,gemini,jim morrison,,actors-rip/gemini/jim morrison,,,
todo,actors-rip,gemini,jim thorpe,,actors-rip/gemini/jim thorpe,,,
todo,actors-rip,gemini,jimi hendrix,,actors-rip/gemini/jimi hendrix,,,
todo,actors-rip,gemini,joan rivers,,actors-rip/gemini/joan rivers,,,
todo,actors-rip,gemini,joe dimaggio,,actors-rip/gemini/joe dimaggio,,,
todo,actors-rip,gemini,joey ramone,,actors-rip/gemini/joey ramone,,,
todo,actors-rip,gemini,johan cruyff,,actors-rip/gemini/johan cruyff,,,
todo,actors-rip,gemini,john belushi,,actors-rip/gemini/john belushi,,,
todo,actors-rip,gemini,john candy,,actors-rip/gemini/john candy,,,
todo,actors-rip,gemini,john coltrane,,actors-rip/gemini/john coltrane,,,
todo,actors-rip,gemini,john denver,,actors-rip/gemini/john denver,,,
todo,actors-rip,gemini,john hughes,,actors-rip/gemini/john hughes,,,
todo,actors-rip,gemini,john lennon,,actors-rip/gemini/john lennon,,,
todo,actors-rip,gemini,john ritter,,actors-rip/gemini/john ritter,,,
todo,actors-rip,gemini,johnny carson,,actors-rip/gemini/johnny carson,,,
todo,actors-rip,gemini,johnny cash,,actors-rip/gemini/johnny cash,,,
todo,actors-rip,gemini,josephine baker,,actors-rip/gemini/josephine baker,,,
todo,actors-rip,gemini,juice wrld,,actors-rip/gemini/juice wrld,,,
todo,actors-rip,gemini,karen carpenter,,actors-rip/gemini/karen carpenter,,,
todo,actors-rip,gemini,katharine hepburn,,actors-rip/gemini/katharine hepburn,,,
todo,actors-rip,gemini,keith moon,,actors-rip/gemini/keith moon,,,
todo,actors-rip,gemini,kirk douglas,,actors-rip/gemini/kirk douglas,,,
todo,actors-rip,gemini,kobe bryant,,actors-rip/gemini/kobe bryant,,,
todo,actors-rip,gemini,kurt cobain,,actors-rip/gemini/kurt cobain,,,
todo,actors-rip,gemini,larry king,,actors-rip/gemini/larry king,,,
todo,actors-rip,gemini,lauren bacall,,actors-rip/gemini/lauren bacall,,,
todo,actors-rip,gemini,layne staley,,actors-rip/gemini/layne staley,,,
todo,actors-rip,gemini,leslie nielsen,,actors-rip/gemini/leslie nielsen,,,
todo,actors-rip,gemini,lil peep,,actors-rip/gemini/lil peep,,,
todo,actors-rip,gemini,lisa lopes,,actors-rip/gemini/lisa lopes,,,
todo,actors-rip,gemini,little richard,,actors-rip/gemini/little richard,,,
todo,actors-rip,gemini,louis armstrong,,actors-rip/gemini/louis armstrong,,,
todo,actors-rip,gemini,lucille ball,,actors-rip/gemini/lucille ball,,,
todo,actors-rip,gemini,luke perry,,actors-rip/gemini/luke perry,,,
todo,actors-rip,gemini,luther vandross,,actors-rip/gemini/luther vandross,,,
todo,actors-rip,gemini,mac miller,,actors-rip/gemini/mac miller,,,
todo,actors-rip,gemini,mama cass elliot,,actors-rip/gemini/mama cass elliot,,,
todo,actors-rip,gemini,marilyn monroe,,actors-rip/gemini/marilyn monroe,,,
todo,actors-rip,gemini,marlene dietrich,,actors-rip/gemini/marlene dietrich,,,
todo,actors-rip,gemini,marlon brando,,actors-rip/gemini/marlon brando,,,
todo,actors-rip,gemini,marvin gaye,,actors-rip/gemini/marvin gaye,,,
todo,actors-rip,gemini,mary tyler moore,,actors-rip/gemini/mary tyler moore,,,
todo,actors-rip,gemini,mf doom,,actors-rip/gemini/mf doom,,,
todo,actors-rip,gemini,michael clarke duncan,,actors-rip/gemini/michael clarke duncan,,,
todo,actors-rip,gemini,michael hutchence,,actors-rip/gemini/michael hutchence,,,
todo,actors-rip,gemini,michael jackson,,actors-rip/gemini/michael jackson,,,
todo,actors-rip,gemini,mickey mantle,,actors-rip/gemini/mickey mantle,,,
todo,actors-rip,gemini,miles davis,,actors-rip/gemini/miles davis,,,
todo,actors-rip,gemini,milton berle,,actors-rip/gemini/milton berle,,,
todo,actors-rip,gemini,mitch hedberg,,actors-rip/gemini/mitch hedberg,,,
todo,actors-rip,gemini,montgomery clift,,actors-rip/gemini/montgomery clift,,,
todo,actors-rip,gemini,muhammad ali,,actors-rip/gemini/muhammad ali,,,
todo,actors-rip,gemini,nat king cole,,actors-rip/gemini/nat king cole,,,
todo,actors-rip,gemini,natasha richardson,,actors-rip/gemini/natasha richardson,,,
todo,actors-rip,gemini,nipsey hussle,,actors-rip/gemini/nipsey hussle,,,
todo,actors-rip,gemini,orson welles,,actors-rip/gemini/orson welles,,,
todo,actors-rip,gemini,otis redding,,actors-rip/gemini/otis redding,,,
todo,actors-rip,gemini,patrick swayze,,actors-rip/gemini/patrick swayze,,,
todo,actors-rip,gemini,patsy cline,,actors-rip/gemini/patsy cline,,,
todo,actors-rip,gemini,paul newman,,actors-rip/gemini/paul newman,,,
todo,actors-rip,gemini,paul walker,,actors-rip/gemini/paul walker,,,
todo,actors-rip,gemini,pele,,actors-rip/gemini/pele,,,
todo,actors-rip,gemini,peter falk,,actors-rip/gemini/peter falk,,,
todo,actors-rip,gemini,peter jennings,,actors-rip/gemini/peter jennings,,,
todo,actors-rip,gemini,peter o'toole,,actors-rip/gemini/peter o'toole,,,
todo,actors-rip,gemini,peter sellers,,actors-rip/gemini/peter sellers,,,
todo,actors-rip,gemini,phil hartman,,actors-rip/gemini/phil hartman,,,
todo,actors-rip,gemini,philip seymour hoffman,,actors-rip/gemini/philip seymour hoffman,,,
todo,actors-rip,gemini,pop smoke,,actors-rip/gemini/pop smoke,,,
todo,actors-rip,gemini,prince,,actors-rip/gemini/prince,,,
todo,actors-rip,gemini,ray charles,,actors-rip/gemini/ray charles,,,
todo,actors-rip,gemini,reggie white,,actors-rip/gemini/reggie white,,,
todo,actors-rip,gemini,richard burton,,actors-rip/gemini/richard burton,,,
todo,actors-rip,gemini,richard pryor,,actors-rip/gemini/richard pryor,,,
todo,actors-rip,gemini,rita hayworth,,actors-rip/gemini/rita hayworth,,,
todo,actors-rip,gemini,ritchie valens,,actors-rip/gemini/ritchie valens,,,
todo,actors-rip,gemini,river phoenix,,actors-rip/gemini/river phoenix,,,
todo,actors-rip,gemini,roberto clemente,,actors-rip/gemini/roberto clemente,,,
todo,actors-rip,gemini,roberto duran,,actors-rip/gemini/roberto duran,,,
todo,actors-rip,gemini,robin williams,,actors-rip/gemini/robin williams,,,
todo,actors-rip,gemini,rodney dangerfield,,actors-rip/gemini/rodney dangerfield,,,
todo,actors-rip,gemini,roger ebert,,actors-rip/gemini/roger ebert,,,
todo,actors-rip,gemini,sam cooke,,actors-rip/gemini/sam cooke,,,
todo,actors-rip,gemini,sam kinison,,actors-rip/gemini/sam kinison,,,
todo,actors-rip,gemini,scott weiland,,actors-rip/gemini/scott weiland,,,
todo,actors-rip,gemini,seve ballesteros,,actors-rip/gemini/seve ballesteros,,,
todo,actors-rip,gemini,shane warne,,actors-rip/gemini/shane warne,,,
